"","HINS1","HINS2","HICOV","SCHL","ENG","English","Education","Work_Insurance","Private_Insurance","Health_Insurance_Covered"
"2589",1,0,1,10,1,"Very Well","Grade 7","Yes","No","Yes"
"2590",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"2591",0,0,1,16,2,"Well","Regular high school diploma","No","No","Yes"
"2592",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"2593",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"2594",0,1,1,21,1,"Very Well","Bachelor's degree","No","Yes","Yes"
"2595",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2596",1,0,1,13,1,"Very Well","Grade 10","Yes","No","Yes"
"2597",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"2598",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"2599",0,1,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","No","Yes","Yes"
"2600",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"2601",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"2602",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2603",1,0,1,22,2,"Well","Master's degree","Yes","No","Yes"
"2604",0,1,1,19,1,"Very Well","1 or more years of college credit, no degree","No","Yes","Yes"
"2605",0,1,1,22,1,"Very Well","Master's degree","No","Yes","Yes"
"2606",0,1,1,10,2,"Well","Grade 7","No","Yes","Yes"
"2607",0,0,1,12,1,"Very Well","Grade 9","No","No","Yes"
"2608",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"2609",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2610",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"2611",0,0,1,16,1,"Very Well","Regular high school diploma","No","No","Yes"
"2612",0,0,1,12,2,"Well","Grade 9","No","No","Yes"
"2613",0,0,1,18,1,"Very Well","Some college, but less than 1 year","No","No","Yes"
"2614",0,0,0,14,1,"Very Well","Grade 11","No","No","No"
"2615",0,0,1,2,2,"Well","Nursery School or Pre-school","No","No","Yes"
"2616",0,0,1,14,2,"Well","Grade 11","No","No","Yes"
"2617",1,0,1,16,2,"Well","Regular high school diploma","Yes","No","Yes"
"2618",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"2619",0,1,1,21,3,"Not Well","Bachelor's degree","No","Yes","Yes"
"2620",0,1,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","No","Yes","Yes"
"2621",1,0,1,6,3,"Not Well","Grade 3","Yes","No","Yes"
"2622",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2623",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"2624",0,1,1,21,2,"Well","Bachelor's degree","No","Yes","Yes"
"2625",1,1,1,16,1,"Very Well","Regular high school diploma","Yes","Yes","Yes"
"2626",0,1,1,22,1,"Very Well","Master's degree","No","Yes","Yes"
"2627",0,1,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","No","Yes","Yes"
"2628",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"2629",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"2630",0,0,1,1,3,"Not Well","No Schooling Completed","No","No","Yes"
"2631",1,0,1,18,1,"Very Well","Some college, but less than 1 year","Yes","No","Yes"
"2632",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"2633",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"2634",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"2635",1,0,1,21,3,"Not Well","Bachelor's degree","Yes","No","Yes"
"2636",1,0,1,20,1,"Very Well","Associate's degree","Yes","No","Yes"
"2637",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"2638",1,0,1,18,1,"Very Well","Some college, but less than 1 year","Yes","No","Yes"
"2639",0,0,1,11,2,"Well","Grade 8","No","No","Yes"
"2640",0,0,1,10,2,"Well","Grade 7","No","No","Yes"
"2641",0,0,1,19,1,"Very Well","1 or more years of college credit, no degree","No","No","Yes"
"2642",0,0,1,11,1,"Very Well","Grade 8","No","No","Yes"
"2643",0,0,1,9,1,"Very Well","Grade 6","No","No","Yes"
"2644",0,0,1,15,1,"Very Well","12th Grade - no diploma","No","No","Yes"
"2645",0,0,1,9,2,"Well","Grade 6","No","No","Yes"
"2646",1,1,1,22,1,"Very Well","Master's degree","Yes","Yes","Yes"
"2647",1,0,1,21,3,"Not Well","Bachelor's degree","Yes","No","Yes"
"2648",1,0,1,21,3,"Not Well","Bachelor's degree","Yes","No","Yes"
"2649",0,1,1,16,1,"Very Well","Regular high school diploma","No","Yes","Yes"
"2650",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2651",0,0,1,21,1,"Very Well","Bachelor's degree","No","No","Yes"
"2652",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"2653",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"2654",0,0,1,22,1,"Very Well","Master's degree","No","No","Yes"
"2655",0,0,1,9,1,"Very Well","Grade 6","No","No","Yes"
"2656",0,0,1,6,1,"Very Well","Grade 3","No","No","Yes"
"2657",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"2658",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2659",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2660",1,0,1,10,1,"Very Well","Grade 7","Yes","No","Yes"
"2661",1,0,1,7,2,"Well","Grade 4","Yes","No","Yes"
"2662",0,1,1,19,1,"Very Well","1 or more years of college credit, no degree","No","Yes","Yes"
"2663",0,0,0,18,3,"Not Well","Some college, but less than 1 year","No","No","No"
"2664",0,0,1,16,2,"Well","Regular high school diploma","No","No","Yes"
"2665",0,0,1,11,4,"Not at all","Grade 8","No","No","Yes"
"2666",0,1,1,19,1,"Very Well","1 or more years of college credit, no degree","No","Yes","Yes"
"2667",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"2668",0,0,1,21,1,"Very Well","Bachelor's degree","No","No","Yes"
"2669",0,1,1,21,1,"Very Well","Bachelor's degree","No","Yes","Yes"
"2670",0,1,1,15,3,"Not Well","12th Grade - no diploma","No","Yes","Yes"
"2671",0,0,0,16,1,"Very Well","Regular high school diploma","No","No","No"
"2672",0,0,0,22,1,"Very Well","Master's degree","No","No","No"
"2673",0,0,1,16,2,"Well","Regular high school diploma","No","No","Yes"
"2674",1,0,1,10,1,"Very Well","Grade 7","Yes","No","Yes"
"2675",0,0,0,6,3,"Not Well","Grade 3","No","No","No"
"2676",0,0,0,6,3,"Not Well","Grade 3","No","No","No"
"2677",0,1,1,21,2,"Well","Bachelor's degree","No","Yes","Yes"
"2678",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"2679",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2680",0,1,1,21,1,"Very Well","Bachelor's degree","No","Yes","Yes"
"2681",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"2682",0,1,1,16,2,"Well","Regular high school diploma","No","Yes","Yes"
"2683",0,0,1,12,2,"Well","Grade 9","No","No","Yes"
"2684",0,0,1,12,2,"Well","Grade 9","No","No","Yes"
"2685",0,0,1,3,2,"Well","Kindergarten","No","No","Yes"
"2686",1,0,1,9,3,"Not Well","Grade 6","Yes","No","Yes"
"2687",0,0,0,12,2,"Well","Grade 9","No","No","No"
"2688",0,1,1,21,2,"Well","Bachelor's degree","No","Yes","Yes"
"2689",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"2690",0,0,1,14,1,"Very Well","Grade 11","No","No","Yes"
"2691",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2692",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"2693",0,0,1,19,1,"Very Well","1 or more years of college credit, no degree","No","No","Yes"
"2694",0,0,1,22,1,"Very Well","Master's degree","No","No","Yes"
"2695",0,1,1,21,1,"Very Well","Bachelor's degree","No","Yes","Yes"
"2696",1,0,1,18,2,"Well","Some college, but less than 1 year","Yes","No","Yes"
"2697",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"2698",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2699",0,1,1,21,2,"Well","Bachelor's degree","No","Yes","Yes"
"2700",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2701",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2702",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2703",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"2704",0,0,0,21,1,"Very Well","Bachelor's degree","No","No","No"
"2705",0,0,1,21,1,"Very Well","Bachelor's degree","No","No","Yes"
"2706",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"2707",0,0,1,21,1,"Very Well","Bachelor's degree","No","No","Yes"
"2708",0,1,1,22,1,"Very Well","Master's degree","No","Yes","Yes"
"2709",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2710",1,0,1,2,2,"Well","Nursery School or Pre-school","Yes","No","Yes"
"2711",1,0,1,2,2,"Well","Nursery School or Pre-school","Yes","No","Yes"
"2712",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"2713",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"2714",0,1,1,22,1,"Very Well","Master's degree","No","Yes","Yes"
"2715",0,1,1,16,1,"Very Well","Regular high school diploma","No","Yes","Yes"
"2716",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"2717",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"2718",0,1,1,19,1,"Very Well","1 or more years of college credit, no degree","No","Yes","Yes"
"2719",1,0,1,22,2,"Well","Master's degree","Yes","No","Yes"
"2720",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"2721",1,0,1,7,1,"Very Well","Grade 4","Yes","No","Yes"
"2722",1,0,1,5,1,"Very Well","Grade 2","Yes","No","Yes"
"2723",1,0,1,22,2,"Well","Master's degree","Yes","No","Yes"
"2724",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"2725",0,0,1,19,1,"Very Well","1 or more years of college credit, no degree","No","No","Yes"
"2726",0,1,1,19,1,"Very Well","1 or more years of college credit, no degree","No","Yes","Yes"
"2727",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"2728",1,0,1,21,2,"Well","Bachelor's degree","Yes","No","Yes"
"2729",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2730",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"2731",0,1,1,19,1,"Very Well","1 or more years of college credit, no degree","No","Yes","Yes"
"2732",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2733",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"2734",0,0,1,22,1,"Very Well","Master's degree","No","No","Yes"
"2735",1,1,1,22,1,"Very Well","Master's degree","Yes","Yes","Yes"
"2736",0,0,1,16,2,"Well","Regular high school diploma","No","No","Yes"
"2737",1,1,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","Yes","Yes"
"2738",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2739",0,0,1,16,1,"Very Well","Regular high school diploma","No","No","Yes"
"2740",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2741",0,1,1,21,1,"Very Well","Bachelor's degree","No","Yes","Yes"
"2742",0,1,1,21,2,"Well","Bachelor's degree","No","Yes","Yes"
"2743",0,0,1,19,1,"Very Well","1 or more years of college credit, no degree","No","No","Yes"
"2744",1,0,1,16,3,"Not Well","Regular high school diploma","Yes","No","Yes"
"2745",1,0,1,1,2,"Well","No Schooling Completed","Yes","No","Yes"
"2746",0,0,0,14,3,"Not Well","Grade 11","No","No","No"
"2747",0,0,1,7,1,"Very Well","Grade 4","No","No","Yes"
"2748",0,0,0,11,3,"Not Well","Grade 8","No","No","No"
"2749",1,0,1,16,2,"Well","Regular high school diploma","Yes","No","Yes"
"2750",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"2751",0,0,1,14,1,"Very Well","Grade 11","No","No","Yes"
"2752",0,0,1,21,1,"Very Well","Bachelor's degree","No","No","Yes"
"2753",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"2754",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"2755",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2756",0,1,1,21,1,"Very Well","Bachelor's degree","No","Yes","Yes"
"2757",0,1,1,22,1,"Very Well","Master's degree","No","Yes","Yes"
"2758",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2759",1,0,1,22,3,"Not Well","Master's degree","Yes","No","Yes"
"2760",1,0,1,5,1,"Very Well","Grade 2","Yes","No","Yes"
"2761",1,0,1,3,1,"Very Well","Kindergarten","Yes","No","Yes"
"2762",1,0,1,11,3,"Not Well","Grade 8","Yes","No","Yes"
"2763",1,0,1,8,3,"Not Well","Grade 5","Yes","No","Yes"
"2764",0,0,1,21,1,"Very Well","Bachelor's degree","No","No","Yes"
"2765",0,0,1,21,1,"Very Well","Bachelor's degree","No","No","Yes"
"2766",0,0,1,19,2,"Well","1 or more years of college credit, no degree","No","No","Yes"
"2767",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"2768",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"2769",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2770",1,0,1,21,2,"Well","Bachelor's degree","Yes","No","Yes"
"2771",1,0,1,16,2,"Well","Regular high school diploma","Yes","No","Yes"
"2772",1,0,1,22,2,"Well","Master's degree","Yes","No","Yes"
"2773",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2774",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2775",0,1,1,21,1,"Very Well","Bachelor's degree","No","Yes","Yes"
"2776",0,1,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","No","Yes","Yes"
"2777",0,1,1,1,2,"Well","No Schooling Completed","No","Yes","Yes"
"2778",0,1,1,16,2,"Well","Regular high school diploma","No","Yes","Yes"
"2779",0,1,1,16,1,"Very Well","Regular high school diploma","No","Yes","Yes"
"2780",1,0,1,6,1,"Very Well","Grade 3","Yes","No","Yes"
"2781",0,0,1,16,3,"Not Well","Regular high school diploma","No","No","Yes"
"2782",0,1,1,19,1,"Very Well","1 or more years of college credit, no degree","No","Yes","Yes"
"2783",0,0,1,6,1,"Very Well","Grade 3","No","No","Yes"
"2784",0,0,1,4,1,"Very Well","Grade 1","No","No","Yes"
"2785",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"2786",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2787",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"2788",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2789",1,0,1,21,2,"Well","Bachelor's degree","Yes","No","Yes"
"2790",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"2791",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"2792",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"2793",0,1,1,22,2,"Well","Master's degree","No","Yes","Yes"
"2794",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2795",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2796",1,0,1,2,1,"Very Well","Nursery School or Pre-school","Yes","No","Yes"
"2797",1,0,1,23,2,"Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"2798",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"2799",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"2800",1,1,1,9,2,"Well","Grade 6","Yes","Yes","Yes"
"2801",0,1,1,21,1,"Very Well","Bachelor's degree","No","Yes","Yes"
"2802",0,0,1,20,1,"Very Well","Associate's degree","No","No","Yes"
"2803",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"2804",0,0,0,22,1,"Very Well","Master's degree","No","No","No"
"2805",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2806",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"2807",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"2808",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"2809",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"2810",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"2811",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2812",0,0,0,14,2,"Well","Grade 11","No","No","No"
"2813",0,0,0,16,1,"Very Well","Regular high school diploma","No","No","No"
"2814",0,0,0,5,1,"Very Well","Grade 2","No","No","No"
"2815",0,0,0,16,1,"Very Well","Regular high school diploma","No","No","No"
"2816",0,0,0,16,1,"Very Well","Regular high school diploma","No","No","No"
"2817",0,0,0,9,1,"Very Well","Grade 6","No","No","No"
"2818",0,0,0,16,1,"Very Well","Regular high school diploma","No","No","No"
"2819",1,0,1,18,1,"Very Well","Some college, but less than 1 year","Yes","No","Yes"
"2820",1,0,1,2,1,"Very Well","Nursery School or Pre-school","Yes","No","Yes"
"2821",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"2822",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2823",1,0,1,6,1,"Very Well","Grade 3","Yes","No","Yes"
"2824",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"2825",0,0,0,21,1,"Very Well","Bachelor's degree","No","No","No"
"2826",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2827",0,0,0,23,1,"Very Well","Professional degree beyond a bachelor's degree","No","No","No"
"2828",0,0,0,23,1,"Very Well","Professional degree beyond a bachelor's degree","No","No","No"
"2829",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"2830",0,1,1,22,1,"Very Well","Master's degree","No","Yes","Yes"
"2831",0,1,1,2,1,"Very Well","Nursery School or Pre-school","No","Yes","Yes"
"2832",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2833",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"2834",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2835",0,0,1,19,2,"Well","1 or more years of college credit, no degree","No","No","Yes"
"2836",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"2837",1,0,1,14,3,"Not Well","Grade 11","Yes","No","Yes"
"2838",0,1,1,10,1,"Very Well","Grade 7","No","Yes","Yes"
"2839",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"2840",1,0,1,19,2,"Well","1 or more years of college credit, no degree","Yes","No","Yes"
"2841",0,1,1,19,2,"Well","1 or more years of college credit, no degree","No","Yes","Yes"
"2842",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"2843",1,0,1,10,3,"Not Well","Grade 7","Yes","No","Yes"
"2844",1,0,1,8,3,"Not Well","Grade 5","Yes","No","Yes"
"2845",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2846",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2847",0,0,1,19,2,"Well","1 or more years of college credit, no degree","No","No","Yes"
"2848",0,0,0,22,2,"Well","Master's degree","No","No","No"
"2849",0,0,0,22,2,"Well","Master's degree","No","No","No"
"2850",0,0,0,19,4,"Not at all","1 or more years of college credit, no degree","No","No","No"
"2851",0,1,1,18,2,"Well","Some college, but less than 1 year","No","Yes","Yes"
"2852",1,0,1,10,1,"Very Well","Grade 7","Yes","No","Yes"
"2853",0,0,1,16,1,"Very Well","Regular high school diploma","No","No","Yes"
"2854",1,0,1,21,1,"Very Well","Bachelor's degree","Yes","No","Yes"
"2855",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2856",0,1,1,11,1,"Very Well","Grade 8","No","Yes","Yes"
"2857",0,1,1,19,1,"Very Well","1 or more years of college credit, no degree","No","Yes","Yes"
"2858",1,0,1,12,3,"Not Well","Grade 9","Yes","No","Yes"
"2859",1,0,1,21,2,"Well","Bachelor's degree","Yes","No","Yes"
"2860",1,0,1,19,1,"Very Well","1 or more years of college credit, no degree","Yes","No","Yes"
"2861",1,0,1,2,1,"Very Well","Nursery School or Pre-school","Yes","No","Yes"
"2862",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2863",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2864",0,0,1,19,1,"Very Well","1 or more years of college credit, no degree","No","No","Yes"
"2865",0,0,1,21,1,"Very Well","Bachelor's degree","No","No","Yes"
"2866",0,0,0,19,1,"Very Well","1 or more years of college credit, no degree","No","No","No"
"2867",0,0,0,19,1,"Very Well","1 or more years of college credit, no degree","No","No","No"
"2868",0,0,1,8,1,"Very Well","Grade 5","No","No","Yes"
"2869",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"2870",1,0,1,16,1,"Very Well","Regular high school diploma","Yes","No","Yes"
"2871",1,0,1,13,1,"Very Well","Grade 10","Yes","No","Yes"
"2872",1,0,1,23,1,"Very Well","Professional degree beyond a bachelor's degree","Yes","No","Yes"
"2873",1,0,1,24,1,"Very Well","Doctorate degree","Yes","No","Yes"
"2874",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
"2875",1,0,1,22,1,"Very Well","Master's degree","Yes","No","Yes"
